Pond1,Pond2,V1,V2,Resistance,X1,Y1,X2,Y2
SWF-1253,23848,38,434,0.0118514919485252,349221.790069078,5017815.78826019,350777.681211827,5017650.38940979
SWF-1316,23848,39,434,0.0245254983459976,350370.871223657,5017808.40845983,350777.681211827,5017650.38940979
SWF-1347,23849,19,435,0.0104988619476284,351239.058964893,5016427.79519426,350852.023308132,5017540.76956834
SWF-1207,23849,35,435,0.012780808871859,349758.002494547,5019065.37041954,350852.023308132,5017540.76956834
SWF-1208,23849,36,435,0.0213044578672243,349953.910503852,5018864.50641,350852.023308132,5017540.76956834
SWF-1253,23849,38,435,0.0117029854721805,349221.790069078,5017815.78826019,350852.023308132,5017540.76956834
SWF-1316,23849,39,435,0.0250548973475701,350370.871223657,5017808.40845983,350852.023308132,5017540.76956834
SWF-1610,23862,4,437,0.0784384971815399,371757.270239456,5023855.79424707,371411.285503455,5021946.24659015
NAT-1,23867,27,438,0.0697428799224087,348369.7813,5022168,347084.672929372,5021981.10664039
SWF-1215,23874,7,439,0.0325908182483557,349705.553992055,5023902.60364929,349162.432869032,5022009.09579922
SWF-1228,23874,26,439,0.0305898116416851,349066.788361716,5022696.74379202,349162.432869032,5022009.09579922
NAT-1,23874,27,439,0.0548565945155151,348369.7813,5022168,349162.432869032,5022009.09579922
SWF-1610,23880,4,440,0.0283129447284173,371757.270239456,5023855.79424707,372350.943038192,5022064.11412126
SWF-1621,23880,5,440,0.0343691986164102,373231.347809471,5023056.94940913,372350.943038192,5022064.11412126
SWF-1310,23925,12,442,0.0343137251658771,348435.742331743,5014655.29181007,347630.928837343,5014416.93429305
TIM-2,23925,13,442,0.0339340844722454,348305.5,5014568.5,347630.928837343,5014416.93429305
SWF-1311,23925,14,442,0.0392350947644225,348591.415239137,5014838.62241878,347630.928837343,5014416.93429305
SWF-1802,23933,24,443,0.0449624051220953,375777.532330408,5014557.25790541,377655.427902225,5014533.82919848
SWF-1802,23939,24,445,0.0208050505084873,375777.532330408,5014557.25790541,377571.457130037,5014539.89154417
SWF-1802,23940,24,446,0.0273460635820711,375777.532330408,5014557.25790541,375222.671445933,5014530.76288448
SWF-1610,23958,4,447,0.0248203524292837,371757.270239456,5023855.79424707,372447.9346,5022134.61873333
SWF-1621,23958,5,447,0.0305439313982579,373231.347809471,5023056.94940913,372447.9346,5022134.61873333
SWF-1215,23960,7,448,0.0369161398944177,349705.553992055,5023902.60364929,349696.052735174,5021919.5736203
SWF-1228,23960,26,448,0.0362995609446005,349066.788361716,5022696.74379202,349696.052735174,5021919.5736203
NAT-1,23960,27,448,0.0621243047026163,348369.7813,5022168,349696.052735174,5021919.5736203
SWF-1204,23960,32,448,0.0414665208564385,351251.890265503,5022682.43999134,349696.052735174,5021919.5736203
SWF-1439,23971,20,449,0.0474896862120205,360442.252602021,5017305.57203595,358942.661252805,5017379.76578528
SWF-1220,23989,40,450,0.0260634378354512,332384.92576937,5030790.98197647,334200.829374417,5031465.23023308
SWF-1221,24007,25,451,0.014250878770987,341406.731597883,5023127.75891249,342972.017726852,5022254.41479981
SWF-1221,24008,25,452,0.013679950497073,341406.731597883,5023127.75891249,342849.496810633,5022340.02449594
SWF-1610,24016,4,453,0.0328284538300125,371757.270239456,5023855.79424707,371701.609624595,5022326.56696174
SWF-1621,24016,5,453,0.0408460189825915,373231.347809471,5023056.94940913,371701.609624595,5022326.56696174
SWF-1236,24019,11,454,0.0650552409426451,349286.87787217,5024160.80056156,348359.712158535,5022395.7146114
SWF-1228,24019,26,454,0.0612425402452056,349066.788361716,5022696.74379202,348359.712158535,5022395.7146114
NAT-1,24019,27,454,0.068524772196209,348369.7813,5022168,348359.712158535,5022395.7146114
SWF-1310,24026,12,455,0.0148568112116707,348435.742331743,5014655.29181007,347255.503464498,5013766.22028606
TIM-2,24026,13,455,0.014587060440272,348305.5,5014568.5,347255.503464498,5013766.22028606
SWF-1311,24026,14,455,0.0197638001492829,348591.415239137,5014838.62241878,347255.503464498,5013766.22028606
SWF-1802,24027,24,456,0.0185984354878251,375777.532330408,5014557.25790541,377396.590166667,5013864.38946667
SWF-1439,24038,20,457,0.0529511265611085,360442.252602021,5017305.57203595,358847.871672597,5017172.56164754
SWF-1439,24040,20,458,0.0447641948427869,360442.252602021,5017305.57203595,359206.233854128,5017208.72248174
SWF-1439,24045,20,459,0.0478352794737769,360442.252602021,5017305.57203595,358805.412722232,5017376.77413575
SWF-1621,24050,5,460,0.0725412915852203,373231.347809471,5023056.94940913,373098.5808,5021416.98976667
SWF-1228,24051,26,461,0.0405208622416119,349066.788361716,5022696.74379202,347521.558449261,5021452.62518274
NAT-1,24051,27,461,0.0590616138613183,348369.7813,5022168,347521.558449261,5021452.62518274
SWF-1621,24055,5,462,0.044007173154709,373231.347809471,5023056.94940913,374135.342285795,5021420.21257542
SWF-1127,24058,31,463,0.00992641063915208,365215.388828733,5021495.89233498,364137.664068217,5021485.60105009
SWF-1228,24059,26,464,0.0315426938140633,349066.788361716,5022696.74379202,348118.151552992,5021525.3145957
NAT-1,24059,27,464,0.0468436380203927,348369.7813,5022168,348118.151552992,5021525.3145957
SWF-1621,24079,5,465,0.100816463440036,373231.347809471,5023056.94940913,374553.648513577,5023816.68412689
SWF-1610,24080,4,466,0.00581834781331005,371757.270239456,5023855.79424707,372483.503825319,5023826.76243741
SWF-1621,24080,5,466,0.0131911165422973,373231.347809471,5023056.94940913,372483.503825319,5023826.76243741
SWF-1802,24082,24,467,0.0195968637427807,375777.532330408,5014557.25790541,373863.091669453,5014764.00754671
SWF-1802,24083,24,468,0.0107644721697497,375777.532330408,5014557.25790541,375773.759390871,5014757.90489429
SWF-1802,24093,24,469,0.0184260421494058,375777.532330408,5014557.25790541,375321.833505929,5014805.6992185
SWF-1802,24094,24,470,0.0303300543325992,375777.532330408,5014557.25790541,374950.120588455,5014713.45377089
SWF-1616,24098,6,471,0.0160709671087645,371215.774413737,5025865.03744251,369787.872575566,5024792.40316458
SWF-1802,24104,24,472,0.0300374821248853,375777.532330408,5014557.25790541,375493.394551555,5014699.35460289
SWF-1802,24127,24,473,0.104003390780796,375777.532330408,5014557.25790541,374669.151959089,5015771.98011566
SWF-1228,24135,26,474,0.0461950181203754,349066.788361716,5022696.74379202,347188.409050542,5022446.4475463
NAT-1,24135,27,474,0.0691901403554915,348369.7813,5022168,347188.409050542,5022446.4475463
SWF-1610,24138,4,475,0.0372752720941022,371757.270239456,5023855.79424707,371074.346456066,5022427.30102643
SWF-1221,24166,25,476,0.0375829111272033,341406.731597883,5023127.75891249,339932.296486835,5024454.47602378
SWF-1621,24172,5,477,0.0966535463323451,373231.347809471,5023056.94940913,374975.290844687,5023015.98432159
SWF-1914,24174,23,478,0.0052712272981225,387185.069872237,5037170.43847948,387231.642116638,5036626.77467611
SWF-1914,24179,23,480,0.00520027856566828,387185.069872237,5037170.43847948,386732.966613477,5036755.6893238
NAT-10,24190,44,481,0.0607907098347662,337577.3438,5027708,337648.009709354,5026833.51492842
NAT-2,24190,45,481,0.054080654494913,337878.25,5027308.5,337648.009709354,5026833.51492842
NAT-6,24190,46,481,0.0226535731554152,337405.6563,5026972,337648.009709354,5026833.51492842
NAT-7,24190,47,481,0.0651277108935112,338364.5,5028036,337648.009709354,5026833.51492842
NAT-9,24190,48,481,0.0578939225156838,337702.9688,5027617,337648.009709354,5026833.51492842
NAT-11,24190,49,481,0.0464335181905303,338428.4688,5027688.5,337648.009709354,5026833.51492842
NAT-10,24192,44,482,0.12154711375192,337577.3438,5027708,338894.296375262,5026813.75406026
NAT-2,24192,45,482,0.117957051909978,337878.25,5027308.5,338894.296375262,5026813.75406026
NAT-6,24192,46,482,0.110250039750891,337405.6563,5026972,338894.296375262,5026813.75406026
NAT-7,24192,47,482,0.11474851429697,338364.5,5028036,338894.296375262,5026813.75406026
NAT-9,24192,48,482,0.119247953496325,337702.9688,5027617,338894.296375262,5026813.75406026
NAT-11,24192,49,482,0.0932225947455304,338428.4688,5027688.5,338894.296375262,5026813.75406026
SWF-1802,24212,24,483,0.0149709839895465,375777.532330408,5014557.25790541,375036.506281614,5014927.90103879
SWF-1802,24215,24,484,0.0166971521191589,375777.532330408,5014557.25790541,375482.320274318,5014974.76043882
TIM-2,24219,13,485,0.0593344254302764,348305.5,5014568.5,346431.462298623,5015020.22695732
SWF-1228,24230,26,486,0.0447938006539356,349066.788361716,5022696.74379202,347304.452872492,5022572.36272796
NAT-1,24230,27,486,0.067501069812336,348369.7813,5022168,347304.452872492,5022572.36272796
SWF-1621,24232,5,487,0.0285188394258192,373231.347809471,5023056.94940913,374195.796806268,5022604.91399801
SWF-1205,24234,33,488,0.0139892786277602,352738.526636114,5020215.27907415,354345.432313072,5020054.79050949
NAT-10,24239,44,489,0.181110465073353,337577.3438,5027708,338318.546138693,5026677.08357677
NAT-2,24239,45,489,0.175623860435167,337878.25,5027308.5,338318.546138693,5026677.08357677
NAT-6,24239,46,489,0.166921349358962,337405.6563,5026972,338318.546138693,5026677.08357677
NAT-7,24239,47,489,0.176746502079034,338364.5,5028036,338318.546138693,5026677.08357677
NAT-9,24239,48,489,0.178481216841784,337702.9688,5027617,338318.546138693,5026677.08357677
NAT-11,24239,49,489,0.155400758646396,338428.4688,5027688.5,338318.546138693,5026677.08357677
NAT-10,24246,44,490,0.0935124107033723,337577.3438,5027708,337038.928577616,5026935.06648389
NAT-2,24246,45,490,0.0916380670852192,337878.25,5027308.5,337038.928577616,5026935.06648389
NAT-6,24246,46,490,0.0691173750156442,337405.6563,5026972,337038.928577616,5026935.06648389
NAT-7,24246,47,490,0.0977519746945296,338364.5,5028036,337038.928577616,5026935.06648389
NAT-9,24246,48,490,0.0917442830498457,337702.9688,5027617,337038.928577616,5026935.06648389
NAT-11,24246,49,490,0.0797564491613511,338428.4688,5027688.5,337038.928577616,5026935.06648389
NAT-10,24255,44,491,0.0847712437933763,337577.3438,5027708,335935.061025119,5028754.7675147
NAT-10,24257,44,492,0.0912655556187714,337577.3438,5027708,336497.662107435,5028819.81298862
NAT-9,24257,48,492,0.0908720909993303,337702.9688,5027617,336497.662107435,5028819.81298862
SWF-1221,24285,25,493,0.00747468357004829,341406.731597883,5023127.75891249,342015.770925796,5022436.75481282
SWF-1610,24288,4,494,0.0316395325565388,371757.270239456,5023855.79424707,371141.565100922,5022615.65557437
SWF-1914,24300,23,495,0.00527400879185293,387185.069872237,5037170.43847948,387039.895391273,5036584.29031076
SWF-1228,24307,26,496,0.0400584659471652,349066.788361716,5022696.74379202,347369.7587,5022669.063
NAT-1,24307,27,496,0.063135635749621,348369.7813,5022168,347369.7587,5022669.063
SWF-1221,24309,25,497,0.00720869105059434,341406.731597883,5023127.75891249,340618.895134413,5022678.84959864
SWF-1610,24313,4,498,0.0285188586936425,371757.270239456,5023855.79424707,371253.932130637,5022715.10097299
SWF-1610,24316,4,499,0.0304874108601682,371757.270239456,5023855.79424707,370997.888049196,5022663.81084577
SWF-1221,24321,25,500,0.0071911219219882,341406.731597883,5023127.75891249,340785.790821408,5022669.89802236
SWF-1621,24340,5,501,0.0441666867262349,373231.347809471,5023056.94940913,374244.952273675,5024687.52912751
SWF-1221,24349,25,502,0.0591593979818564,341406.731597883,5023127.75891249,341137.735303083,5025080.11228269
SWF-1439,24362,20,503,0.0189727216000729,360442.252602021,5017305.57203595,359608.977481661,5016245.54289837
SWF-1802,24368,24,505,0.211239074550489,375777.532330408,5014557.25790541,375099.617638536,5015451.68653503
SWF-1205,24371,33,506,0.0345469919412996,352738.526636114,5020215.27907415,354267.462946631,5019592.87415558
SWF-1310,24374,12,507,0.0138848410182469,348435.742331743,5014655.29181007,347793.325963131,5016302.04062873
TIM-2,24374,13,507,0.0137429392056702,348305.5,5014568.5,347793.325963131,5016302.04062873
SWF-1311,24374,14,507,0.0186353791303237,348591.415239137,5014838.62241878,347793.325963131,5016302.04062873
SWF-1310,24375,12,508,0.0123251042713841,348435.742331743,5014655.29181007,347741.882833333,5016374.11483333
TIM-2,24375,13,508,0.0121824493993738,348305.5,5014568.5,347741.882833333,5016374.11483333
SWF-1311,24375,14,508,0.0170803819859534,348591.415239137,5014838.62241878,347741.882833333,5016374.11483333
SWF-1808,24412,28,509,0.0213798159351222,375576.215820846,5010519.53521363,376143.61537077,5008759.27785819
SWF-1809,24412,29,509,0.0212270310383855,375628.191623315,5010576.79681635,376143.61537077,5008759.27785819
SWF-1221,24444,25,510,0.0301890327954715,341406.731597883,5023127.75891249,342710.697930427,5023025.48090026
SWF-1314,24446,16,511,0.0136456325422179,350897.473348669,5014427.14439923,351690.935620599,5015574.97119352
SWF-1320,24446,17,511,0.0132935771143641,350743.942441377,5015037.25262821,351690.935620599,5015574.97119352
SWF-1325,24446,18,511,0.0126271951921893,351779.64759057,5015044.85782857,351690.935620599,5015574.97119352
SWF-1347,24446,19,511,0.012834095086659,351239.058964893,5016427.79519426,351690.935620599,5015574.97119352
SWF-1306,24446,41,511,0.0152575426012675,352812.866039645,5016413.9862936,351690.935620599,5015574.97119352
SWF-1352,24446,42,511,0.0163311641397989,353632.026778553,5015481.1864493,351690.935620599,5015574.97119352
SWF-1802,24452,24,512,0.193456252093971,375777.532330408,5014557.25790541,374576.365786789,5015650.23377082
SWF-1802,24453,24,513,0.11667608620894,375777.532330408,5014557.25790541,374405.26618506,5015482.03572356
SWF-1310,24455,12,514,0.0369981805434268,348435.742331743,5014655.29181007,348322.505732089,5015656.26217368
TIM-2,24455,13,514,0.0369597897179699,348305.5,5014568.5,348322.505732089,5015656.26217368
SWF-1311,24455,14,514,0.0414616876400433,348591.415239137,5014838.62241878,348322.505732089,5015656.26217368
SWF-1310,24456,12,515,0.0303802425493761,348435.742331743,5014655.29181007,348957.864174151,5015615.71517565
TIM-2,24456,13,515,0.0303207250806369,348305.5,5014568.5,348957.864174151,5015615.71517565
SWF-1311,24456,14,515,0.0349968110047025,348591.415239137,5014838.62241878,348957.864174151,5015615.71517565
SWF-1320,24456,17,515,0.0295338413444042,350743.942441377,5015037.25262821,348957.864174151,5015615.71517565
SWF-1207,24470,35,516,0.0286859774282987,349758.002494547,5019065.37041954,348502.711007747,5019536.83484496
SWF-1208,24470,36,516,0.0378149790509906,349953.910503852,5018864.50641,348502.711007747,5019536.83484496
SWF-1209,24470,37,516,0.0289481586118827,349211.369268583,5019187.08442532,348502.711007747,5019536.83484496
SWF-1253,24470,38,516,0.0280274577260983,349221.790069078,5017815.78826019,348502.711007747,5019536.83484496
SWF-1134,24483,30,517,0.00854461284558234,360681.983013408,5020000.49276395,361740.855503004,5019795.50362912
SWF-1227,24494,8,518,0.0566691491211932,348925.700655014,5024380.53027199,347769.664666667,5022935.64726667
SWF-1236,24494,11,518,0.0591258547297558,349286.87787217,5024160.80056156,347769.664666667,5022935.64726667
SWF-1228,24494,26,518,0.057704600378627,349066.788361716,5022696.74379202,347769.664666667,5022935.64726667
NAT-1,24494,27,518,0.0824443666576057,348369.7813,5022168,347769.664666667,5022935.64726667
SWF-1621,24510,5,519,0.0812445333669311,373231.347809471,5023056.94940913,375170.545493553,5022824.53245752
SWF-1610,24519,4,520,0.0172893765047891,371757.270239456,5023855.79424707,370500.406441635,5024813.15420679
SWF-1616,24519,6,520,0.0169405621089842,371215.774413737,5025865.03744251,370500.406441635,5024813.15420679
SWF-1802,24552,24,521,0.0459440048983203,375777.532330408,5014557.25790541,374788.66941026,5015871.44454707
SWF-1310,24553,12,522,0.0550620606775588,348435.742331743,5014655.29181007,348536.734827261,5015860.50337427
TIM-2,24553,13,522,0.0550007425141337,348305.5,5014568.5,348536.734827261,5015860.50337427
SWF-1311,24553,14,522,0.0596242955963016,348591.415239137,5014838.62241878,348536.734827261,5015860.50337427
SWF-1802,24554,24,523,0.0358686507652287,375777.532330408,5014557.25790541,374377.695171986,5015943.38843149
SWF-1207,24574,35,525,0.032731752253835,349758.002494547,5019065.37041954,348033.802859141,5019863.9467684
SWF-1209,24574,37,525,0.0334381987840609,349211.369268583,5019187.08442532,348033.802859141,5019863.9467684
SWF-1621,24582,5,526,0.0534845511371181,373231.347809471,5023056.94940913,374902.107797756,5023038.86467327
SWF-1221,24589,25,527,0.0280994039317758,341406.731597883,5023127.75891249,342478.393555528,5023105.04442402
SWF-1221,24590,25,528,0.0106235623237864,341406.731597883,5023127.75891249,340697.78771136,5023110.98742669
SWF-1221,24592,25,529,0.0230410012008576,341406.731597883,5023127.75891249,342840.494483086,5023119.52733756
NAT-2,24613,45,530,0.0750740448873207,337878.25,5027308.5,337976.541785235,5025579.84900265
