Point1,Point2,X1,Y1,X2,Y2
NAT-11,32474,,,340258.515207124,5028033.17363331
NAT-2,32475,,,339509.285935023,5028056.26687387
NAT-7,32475,,,339509.285935023,5028056.26687387
NAT-9,32475,,,339509.285935023,5028056.26687387
NAT-10,32475,,,339509.285935023,5028056.26687387
NAT-11,32475,,,339509.285935023,5028056.26687387
NAT-2,32477,,,339641.389261387,5028096.22426952
NAT-7,32477,,,339641.389261387,5028096.22426952
NAT-9,32477,,,339641.389261387,5028096.22426952
NAT-11,32477,,,339641.389261387,5028096.22426952
SWF-1220,32483,332384.92576937,5030790.98197647,333964.185451255,5029976.77623383
NAT-7,32487,,,339825.645670722,5027845.09663947
NAT-11,32487,,,339825.645670722,5027845.09663947
NAT-2,32488,,,336304.802700199,5027828.79269017
NAT-6,32488,,,336304.802700199,5027828.79269017
NAT-9,32488,,,336304.802700199,5027828.79269017
NAT-10,32488,,,336304.802700199,5027828.79269017
NAT-2,32491,,,336489.383083968,5027854.76159901
NAT-6,32491,,,336489.383083968,5027854.76159901
NAT-7,32491,,,336489.383083968,5027854.76159901
NAT-9,32491,,,336489.383083968,5027854.76159901
NAT-10,32491,,,336489.383083968,5027854.76159901
NAT-11,32491,,,336489.383083968,5027854.76159901
SWF-1221,32502,341406.731597883,5023127.75891249,340884.736157288,5024099.7451628
SWF-1621,32506,373231.347809471,5023056.94940913,374781.757225762,5024129.22331622
NAT-7,32513,,,339365.561258503,5029650.09792627
SWF-1221,32518,341406.731597883,5023127.75891249,342141.470981414,5025050.02429119
SWF-1221,32521,341406.731597883,5023127.75891249,341155.497356112,5025085.72221916
SWF-1221,32531,341406.731597883,5023127.75891249,341494.190551949,5025092.03023296
SWF-1221,32535,341406.731597883,5023127.75891249,341878.951134433,5025026.71179983
NAT-2,32546,,,337107.785337957,5027628.36220599
NAT-6,32546,,,337107.785337957,5027628.36220599
NAT-7,32546,,,337107.785337957,5027628.36220599
NAT-9,32546,,,337107.785337957,5027628.36220599
NAT-10,32546,,,337107.785337957,5027628.36220599
NAT-11,32546,,,337107.785337957,5027628.36220599
NAT-2,32558,,,336699.043286374,5027849.1851884
NAT-6,32558,,,336699.043286374,5027849.1851884
NAT-7,32558,,,336699.043286374,5027849.1851884
NAT-9,32558,,,336699.043286374,5027849.1851884
NAT-10,32558,,,336699.043286374,5027849.1851884
NAT-11,32558,,,336699.043286374,5027849.1851884
NAT-2,32561,,,337358.503887304,5027856.46046508
NAT-6,32561,,,337358.503887304,5027856.46046508
NAT-7,32561,,,337358.503887304,5027856.46046508
NAT-9,32561,,,337358.503887304,5027856.46046508
NAT-10,32561,,,337358.503887304,5027856.46046508
NAT-11,32561,,,337358.503887304,5027856.46046508
NAT-7,32564,,,339839.774124098,5027902.46240088
NAT-11,32564,,,339839.774124098,5027902.46240088
NAT-10,32571,,,335702.717954932,5028176.83968487
NAT-7,32575,,,339806.071533334,5027942.75056667
NAT-11,32575,,,339806.071533334,5027942.75056667
NAT-2,32577,,,336769.676133333,5027955.11333333
NAT-6,32577,,,336769.676133333,5027955.11333333
NAT-7,32577,,,336769.676133333,5027955.11333333
NAT-9,32577,,,336769.676133333,5027955.11333333
NAT-10,32577,,,336769.676133333,5027955.11333333
NAT-11,32577,,,336769.676133333,5027955.11333333
NAT-2,32632,,,337290.606422841,5027617.99579769
NAT-6,32632,,,337290.606422841,5027617.99579769
NAT-7,32632,,,337290.606422841,5027617.99579769
NAT-9,32632,,,337290.606422841,5027617.99579769
NAT-10,32632,,,337290.606422841,5027617.99579769
NAT-11,32632,,,337290.606422841,5027617.99579769
NAT-2,32634,,,336432.354268423,5027912.64858241
NAT-6,32634,,,336432.354268423,5027912.64858241
NAT-7,32634,,,336432.354268423,5027912.64858241
NAT-9,32634,,,336432.354268423,5027912.64858241
NAT-10,32634,,,336432.354268423,5027912.64858241
NAT-2,32639,,,339752.430644708,5027694.8895218
NAT-7,32639,,,339752.430644708,5027694.8895218
NAT-11,32639,,,339752.430644708,5027694.8895218
NAT-2,32640,,,336943.8595,5027714.09553333
NAT-6,32640,,,336943.8595,5027714.09553333
NAT-7,32640,,,336943.8595,5027714.09553333
NAT-9,32640,,,336943.8595,5027714.09553333
NAT-10,32640,,,336943.8595,5027714.09553333
NAT-11,32640,,,336943.8595,5027714.09553333
NAT-7,32647,,,340337.318438045,5027877.98638444
NAT-11,32647,,,340337.318438045,5027877.98638444
SWF-1220,32700,332384.92576937,5030790.98197647,333202.608777386,5031469.82712997
SWF-1220,32703,332384.92576937,5030790.98197647,333454.231561407,5031560.20513472
NAT-2,32712,,,339495.194757226,5027970.55063771
NAT-7,32712,,,339495.194757226,5027970.55063771
NAT-9,32712,,,339495.194757226,5027970.55063771
NAT-10,32712,,,339495.194757226,5027970.55063771
NAT-11,32712,,,339495.194757226,5027970.55063771
NAT-2,32716,,,339850.395887193,5027503.99350238
NAT-7,32716,,,339850.395887193,5027503.99350238
NAT-11,32716,,,339850.395887193,5027503.99350238
NAT-11,32717,,,340311.052382241,5027509.70746887
NAT-2,32724,,,339394.745255582,5027924.4847556
NAT-7,32724,,,339394.745255582,5027924.4847556
NAT-9,32724,,,339394.745255582,5027924.4847556
NAT-10,32724,,,339394.745255582,5027924.4847556
NAT-11,32724,,,339394.745255582,5027924.4847556
SWF-1220,32727,332384.92576937,5030790.98197647,334096.985387456,5029851.89271798
SWF-1220,32730,332384.92576937,5030790.98197647,333908.007934285,5029887.34737222
SWF-1220,32736,332384.92576937,5030790.98197647,333915.639666667,5029910.98123333
SWF-1220,32739,332384.92576937,5030790.98197647,333955.64240841,5029908.13012143
NAT-2,32788,,,337467.19798664,5026526.09265017
NAT-6,32788,,,337467.19798664,5026526.09265017
NAT-7,32788,,,337467.19798664,5026526.09265017
NAT-9,32788,,,337467.19798664,5026526.09265017
NAT-10,32788,,,337467.19798664,5026526.09265017
NAT-11,32788,,,337467.19798664,5026526.09265017
NAT-2,32801,,,337938.461466667,5028958.26286667
NAT-7,32801,,,337938.461466667,5028958.26286667
NAT-9,32801,,,337938.461466667,5028958.26286667
NAT-10,32801,,,337938.461466667,5028958.26286667
NAT-11,32801,,,337938.461466667,5028958.26286667
NAT-7,32804,,,339894.981719566,5027783.10773798
NAT-11,32804,,,339894.981719566,5027783.10773798
NAT-2,32806,,,336462.709136853,5026846.92581308
NAT-6,32806,,,336462.709136853,5026846.92581308
NAT-9,32806,,,336462.709136853,5026846.92581308
NAT-10,32806,,,336462.709136853,5026846.92581308
NAT-2,32808,,,336401.921375912,5026870.01509538
NAT-6,32808,,,336401.921375912,5026870.01509538
NAT-9,32808,,,336401.921375912,5026870.01509538
NAT-10,32808,,,336401.921375912,5026870.01509538
NAT-2,32809,,,339587.692333333,5026874.99766667
NAT-7,32809,,,339587.692333333,5026874.99766667
NAT-11,32809,,,339587.692333333,5026874.99766667
NAT-7,32810,,,339979.779898221,5026876.29001106
NAT-11,32810,,,339979.779898221,5026876.29001106
NAT-2,32812,,,337537.621399188,5026892.87397989
NAT-6,32812,,,337537.621399188,5026892.87397989
NAT-7,32812,,,337537.621399188,5026892.87397989
NAT-9,32812,,,337537.621399188,5026892.87397989
NAT-10,32812,,,337537.621399188,5026892.87397989
NAT-11,32812,,,337537.621399188,5026892.87397989
NAT-2,32814,,,336458.2636859,5026897.65652669
NAT-6,32814,,,336458.2636859,5026897.65652669
NAT-9,32814,,,336458.2636859,5026897.65652669
NAT-10,32814,,,336458.2636859,5026897.65652669
NAT-7,32817,,,340214.819325784,5027442.17954242
NAT-11,32817,,,340214.819325784,5027442.17954242
NAT-2,32833,,,338546.26097681,5028183.82571141
NAT-6,32833,,,338546.26097681,5028183.82571141
NAT-7,32833,,,338546.26097681,5028183.82571141
NAT-9,32833,,,338546.26097681,5028183.82571141
NAT-10,32833,,,338546.26097681,5028183.82571141
NAT-11,32833,,,338546.26097681,5028183.82571141
NAT-2,32835,,,336967.486466715,5028203.31967509
NAT-6,32835,,,336967.486466715,5028203.31967509
NAT-7,32835,,,336967.486466715,5028203.31967509
NAT-9,32835,,,336967.486466715,5028203.31967509
NAT-10,32835,,,336967.486466715,5028203.31967509
NAT-11,32835,,,336967.486466715,5028203.31967509
NAT-2,32836,,,338459.417165654,5028175.4495205
NAT-6,32836,,,338459.417165654,5028175.4495205
NAT-7,32836,,,338459.417165654,5028175.4495205
NAT-9,32836,,,338459.417165654,5028175.4495205
NAT-10,32836,,,338459.417165654,5028175.4495205
NAT-11,32836,,,338459.417165654,5028175.4495205
NAT-2,32837,,,336648.646446315,5028200.15614321
NAT-6,32837,,,336648.646446315,5028200.15614321
NAT-7,32837,,,336648.646446315,5028200.15614321
NAT-9,32837,,,336648.646446315,5028200.15614321
NAT-10,32837,,,336648.646446315,5028200.15614321
NAT-11,32837,,,336648.646446315,5028200.15614321
SWF-1221,32846,341406.731597883,5023127.75891249,342784.028028019,5024389.72282844
SWF-1221,32847,341406.731597883,5023127.75891249,342352.092967232,5024327.11559204
SWF-1621,32849,373231.347809471,5023056.94940913,374122.013033552,5024371.73331988
SWF-1621,32852,373231.347809471,5023056.94940913,373899.291192114,5024383.09745352
NAT-7,32888,,,339910.764179506,5026907.20183376
NAT-11,32888,,,339910.764179506,5026907.20183376
NAT-2,32890,,,336339.963637338,5028137.9111118
NAT-6,32890,,,336339.963637338,5028137.9111118
NAT-9,32890,,,336339.963637338,5028137.9111118
NAT-10,32890,,,336339.963637338,5028137.9111118
NAT-2,32891,,,337026.172600017,5028114.73730657
NAT-6,32891,,,337026.172600017,5028114.73730657
NAT-7,32891,,,337026.172600017,5028114.73730657
NAT-9,32891,,,337026.172600017,5028114.73730657
NAT-10,32891,,,337026.172600017,5028114.73730657
NAT-11,32891,,,337026.172600017,5028114.73730657
NAT-2,32892,,,336704.537125978,5028066.31381351
NAT-6,32892,,,336704.537125978,5028066.31381351
NAT-7,32892,,,336704.537125978,5028066.31381351
NAT-9,32892,,,336704.537125978,5028066.31381351
NAT-10,32892,,,336704.537125978,5028066.31381351
NAT-11,32892,,,336704.537125978,5028066.31381351
NAT-2,32895,,,336736.7696,5028181.50286667
NAT-6,32895,,,336736.7696,5028181.50286667
NAT-7,32895,,,336736.7696,5028181.50286667
NAT-9,32895,,,336736.7696,5028181.50286667
NAT-10,32895,,,336736.7696,5028181.50286667
NAT-11,32895,,,336736.7696,5028181.50286667
NAT-2,32897,,,337665.478040852,5027915.9372279
NAT-6,32897,,,337665.478040852,5027915.9372279
NAT-7,32897,,,337665.478040852,5027915.9372279
NAT-9,32897,,,337665.478040852,5027915.9372279
NAT-10,32897,,,337665.478040852,5027915.9372279
NAT-11,32897,,,337665.478040852,5027915.9372279
NAT-2,32901,,,336189.539905602,5026995.6827312
NAT-6,32901,,,336189.539905602,5026995.6827312
NAT-9,32901,,,336189.539905602,5026995.6827312
NAT-10,32901,,,336189.539905602,5026995.6827312
NAT-11,32904,,,340168.647993391,5027007.30623033
SWF-1220,32908,332384.92576937,5030790.98197647,333768.958868946,5030011.40408019
SWF-1220,32915,332384.92576937,5030790.98197647,333700.375033333,5030059.487
SWF-1220,32919,332384.92576937,5030790.98197647,333964.053306961,5030064.91542672
NAT-2,32924,,,337808.734565398,5028664.25508937
NAT-6,32924,,,337808.734565398,5028664.25508937
NAT-7,32924,,,337808.734565398,5028664.25508937
NAT-9,32924,,,337808.734565398,5028664.25508937
NAT-10,32924,,,337808.734565398,5028664.25508937
NAT-11,32924,,,337808.734565398,5028664.25508937
NAT-2,32927,,,338895.296035363,5028276.466682
NAT-6,32927,,,338895.296035363,5028276.466682
NAT-7,32927,,,338895.296035363,5028276.466682
NAT-9,32927,,,338895.296035363,5028276.466682
NAT-10,32927,,,338895.296035363,5028276.466682
NAT-11,32927,,,338895.296035363,5028276.466682
NAT-2,32957,,,337323.297179736,5026886.66016388
NAT-6,32957,,,337323.297179736,5026886.66016388
NAT-7,32957,,,337323.297179736,5026886.66016388
NAT-9,32957,,,337323.297179736,5026886.66016388
NAT-10,32957,,,337323.297179736,5026886.66016388
NAT-11,32957,,,337323.297179736,5026886.66016388
NAT-2,32959,,,336761.846586998,5026925.49496873
NAT-6,32959,,,336761.846586998,5026925.49496873
NAT-7,32959,,,336761.846586998,5026925.49496873
NAT-9,32959,,,336761.846586998,5026925.49496873
NAT-10,32959,,,336761.846586998,5026925.49496873
NAT-11,32959,,,336761.846586998,5026925.49496873
NAT-2,32960,,,339544.9908491,5026926.85260712
NAT-7,32960,,,339544.9908491,5026926.85260712
NAT-9,32960,,,339544.9908491,5026926.85260712
NAT-11,32960,,,339544.9908491,5026926.85260712
NAT-2,32962,,,337083.814881363,5026932.46070065
NAT-6,32962,,,337083.814881363,5026932.46070065
NAT-7,32962,,,337083.814881363,5026932.46070065
NAT-9,32962,,,337083.814881363,5026932.46070065
NAT-10,32962,,,337083.814881363,5026932.46070065
NAT-11,32962,,,337083.814881363,5026932.46070065
NAT-2,32964,,,337337.817393248,5026970.16839228
NAT-6,32964,,,337337.817393248,5026970.16839228
NAT-7,32964,,,337337.817393248,5026970.16839228
NAT-9,32964,,,337337.817393248,5026970.16839228
NAT-10,32964,,,337337.817393248,5026970.16839228
NAT-11,32964,,,337337.817393248,5026970.16839228
NAT-2,32965,,,337494.753015715,5026960.32510705
NAT-6,32965,,,337494.753015715,5026960.32510705
NAT-7,32965,,,337494.753015715,5026960.32510705
NAT-9,32965,,,337494.753015715,5026960.32510705
NAT-10,32965,,,337494.753015715,5026960.32510705
NAT-11,32965,,,337494.753015715,5026960.32510705
NAT-3,33002,,,355616.364754689,4991426.35681903
NAT-3,33063,,,354217.718878713,4991321.91391251
NAT-11,33113,,,339979.5049,5026773.74363333
NAT-2,33114,,,337508.860184597,5026753.2989682
NAT-6,33114,,,337508.860184597,5026753.2989682
NAT-7,33114,,,337508.860184597,5026753.2989682
NAT-9,33114,,,337508.860184597,5026753.2989682
NAT-10,33114,,,337508.860184597,5026753.2989682
NAT-11,33114,,,337508.860184597,5026753.2989682
SWF-1914,33130,387185.069872237,5037170.43847948,387389.736683655,5036653.84502059
SWF-1220,33166,332384.92576937,5030790.98197647,334028.735545277,5030386.69625549
NAT-7,33177,,,339870.053444613,5026838.67647679
NAT-11,33177,,,339870.053444613,5026838.67647679
NAT-2,33178,,,337754.182659766,5026823.51981386
NAT-6,33178,,,337754.182659766,5026823.51981386
NAT-7,33178,,,337754.182659766,5026823.51981386
NAT-9,33178,,,337754.182659766,5026823.51981386
NAT-10,33178,,,337754.182659766,5026823.51981386
NAT-11,33178,,,337754.182659766,5026823.51981386
NAT-2,33269,,,338287.013462884,5027584.93350525
NAT-6,33269,,,338287.013462884,5027584.93350525
NAT-7,33269,,,338287.013462884,5027584.93350525
NAT-9,33269,,,338287.013462884,5027584.93350525
NAT-10,33269,,,338287.013462884,5027584.93350525
NAT-11,33269,,,338287.013462884,5027584.93350525
NAT-2,33270,,,338460.015634686,5027511.8509927
NAT-6,33270,,,338460.015634686,5027511.8509927
NAT-7,33270,,,338460.015634686,5027511.8509927
NAT-9,33270,,,338460.015634686,5027511.8509927
NAT-10,33270,,,338460.015634686,5027511.8509927
NAT-11,33270,,,338460.015634686,5027511.8509927
NAT-2,33271,,,339003.64079809,5027499.74334871
NAT-6,33271,,,339003.64079809,5027499.74334871
NAT-7,33271,,,339003.64079809,5027499.74334871
NAT-9,33271,,,339003.64079809,5027499.74334871
NAT-10,33271,,,339003.64079809,5027499.74334871
NAT-11,33271,,,339003.64079809,5027499.74334871
NAT-2,33272,,,336583.213167308,5027629.91184472
NAT-6,33272,,,336583.213167308,5027629.91184472
NAT-7,33272,,,336583.213167308,5027629.91184472
NAT-9,33272,,,336583.213167308,5027629.91184472
NAT-10,33272,,,336583.213167308,5027629.91184472
NAT-11,33272,,,336583.213167308,5027629.91184472
NAT-2,33273,,,338240.131216217,5027645.11346368
NAT-6,33273,,,338240.131216217,5027645.11346368
NAT-7,33273,,,338240.131216217,5027645.11346368
NAT-9,33273,,,338240.131216217,5027645.11346368
NAT-10,33273,,,338240.131216217,5027645.11346368
NAT-11,33273,,,338240.131216217,5027645.11346368
NAT-2,33275,,,339185.318718211,5027679.07350626
NAT-6,33275,,,339185.318718211,5027679.07350626
NAT-7,33275,,,339185.318718211,5027679.07350626
NAT-9,33275,,,339185.318718211,5027679.07350626
NAT-10,33275,,,339185.318718211,5027679.07350626
NAT-11,33275,,,339185.318718211,5027679.07350626
NAT-2,33276,,,337062.270392556,5027621.68563013
NAT-6,33276,,,337062.270392556,5027621.68563013
NAT-7,33276,,,337062.270392556,5027621.68563013
NAT-9,33276,,,337062.270392556,5027621.68563013
NAT-10,33276,,,337062.270392556,5027621.68563013
NAT-11,33276,,,337062.270392556,5027621.68563013
NAT-11,33279,,,340417.484438529,5027663.03717452
NAT-2,33280,,,339444.503057419,5027717.81311625
NAT-7,33280,,,339444.503057419,5027717.81311625
NAT-9,33280,,,339444.503057419,5027717.81311625
NAT-10,33280,,,339444.503057419,5027717.81311625
NAT-11,33280,,,339444.503057419,5027717.81311625
NAT-3,33425,,,355829.873679085,4991866.94773919
SWF-1914,33472,387185.069872237,5037170.43847948,388532.564930663,5036838.2566924
NAT-2,33494,,,338558.268596912,5027650.79848946
NAT-6,33494,,,338558.268596912,5027650.79848946
NAT-7,33494,,,338558.268596912,5027650.79848946
NAT-9,33494,,,338558.268596912,5027650.79848946
NAT-10,33494,,,338558.268596912,5027650.79848946
NAT-11,33494,,,338558.268596912,5027650.79848946
NAT-2,33495,,,336710.905856037,5027724.88476762
NAT-6,33495,,,336710.905856037,5027724.88476762
NAT-7,33495,,,336710.905856037,5027724.88476762
NAT-9,33495,,,336710.905856037,5027724.88476762
NAT-10,33495,,,336710.905856037,5027724.88476762
NAT-11,33495,,,336710.905856037,5027724.88476762
NAT-2,33496,,,337574.115562939,5027709.29972958
NAT-6,33496,,,337574.115562939,5027709.29972958
NAT-7,33496,,,337574.115562939,5027709.29972958
NAT-9,33496,,,337574.115562939,5027709.29972958
NAT-10,33496,,,337574.115562939,5027709.29972958
NAT-11,33496,,,337574.115562939,5027709.29972958
SWF-1914,33556,387185.069872237,5037170.43847948,387354.760760958,5037908.34308156
SWF-1914,33557,387185.069872237,5037170.43847948,387694.598688741,5037830.14832934
NAT-2,33558,,,337691.406657319,5027736.03335531
NAT-6,33558,,,337691.406657319,5027736.03335531
NAT-7,33558,,,337691.406657319,5027736.03335531
NAT-9,33558,,,337691.406657319,5027736.03335531
NAT-10,33558,,,337691.406657319,5027736.03335531
NAT-11,33558,,,337691.406657319,5027736.03335531
NAT-2,33560,,,339314.504721523,5027813.63745147
NAT-7,33560,,,339314.504721523,5027813.63745147
NAT-9,33560,,,339314.504721523,5027813.63745147
NAT-10,33560,,,339314.504721523,5027813.63745147
NAT-11,33560,,,339314.504721523,5027813.63745147
SWF-1914,33608,387185.069872237,5037170.43847948,387238.761153774,5037971.13367885
SWF-1914,33610,387185.069872237,5037170.43847948,387067.717684197,5038025.2336
SWF-1914,33611,387185.069872237,5037170.43847948,387160.142109639,5038057.64908593
SWF-1914,33614,387185.069872237,5037170.43847948,387003.807299191,5038093.19730014
SWF-1914,33617,387185.069872237,5037170.43847948,386945.726866198,5038114.4618296
SWF-1914,33619,387185.069872237,5037170.43847948,386877.003971313,5038173.84228824
NAT-3,33629,,,354118.722211244,4988820.90095969
NAT-3,33630,,,354036.864676543,4989116.42641502
NAT-3,33631,,,356257.374717316,4989088.69980406
SWF-1808,33649,375576.215820846,5010519.53521363,374484.695564975,5009059.31378258
SWF-1809,33649,375628.191623315,5010576.79681635,374484.695564975,5009059.31378258
SWF-1914,33661,387185.069872237,5037170.43847948,386794.168313165,5038206.11260077
SWF-1914,33662,387185.069872237,5037170.43847948,386727.291917141,5038224.81579949
SWF-1914,33664,387185.069872237,5037170.43847948,386683.475832018,5038266.10525474
SWF-1220,33666,332384.92576937,5030790.98197647,333511.870423116,5030945.58157974
NAT-3,33671,,,354184.251751834,4989273.64930314
NAT-3,33672,,,353665.839690066,4989084.88767738
NAT-3,33695,,,356146.299186797,4991421.86366687
NAT-3,33696,,,356785.773294394,4990750.624267
NAT-2,33709,,,337592.019166938,5029063.05440948
NAT-7,33709,,,337592.019166938,5029063.05440948
NAT-9,33709,,,337592.019166938,5029063.05440948
NAT-10,33709,,,337592.019166938,5029063.05440948
NAT-11,33709,,,337592.019166938,5029063.05440948
SWF-1220,33713,332384.92576937,5030790.98197647,334171.167539678,5030887.5152379
SWF-1220,33714,332384.92576937,5030790.98197647,333825.722761277,5030887.33819237
NAT-10,33717,,,336803.556702932,5029539.76200875
SWF-1220,33742,332384.92576937,5030790.98197647,333219.965790622,5031809.2631669
