OBJECTID,X,Y,geometry
26292,369562.5004,4997254.975,369562.500445617|4997254.97475227
26293,363549.6037,4987127.418,363549.603741927|4987127.41848849
26294,359429.098,4987334.121,359429.097970761|4987334.12148395
26295,363357.1274,4987353.294,363357.12738814|4987353.29436544
26296,355271.4292,4987342.369,355271.429223754|4987342.36883758
26297,362722.3746,4987284.075,362722.374550248|4987284.07493008
26298,355406.6645,4987260.954,355406.664522685|4987260.9536928
26299,355421.995,4987411.157,355421.995033333|4987411.1573
26300,359412.8327,4987412.192,359412.832679686|4987412.19168955
26301,360156.4599,4987133.652,360156.459857791|4987133.6516564
26302,359406.1617,4987506.235,359406.161691076|4987506.23471961
26303,359359.2701,4987503.264,359359.270057992|4987503.26377884
26304,356603.8176,4987302.105,356603.817597442|4987302.10451036
26305,364253.284,4987530.973,364253.284005377|4987530.97297512
26306,363773.0703,4987485.726,363773.070254922|4987485.72563307
26307,356444.1456,4987589.524,356444.145562233|4987589.52431892
26308,360332.6128,4987551.745,360332.612800427|4987551.7445359
26309,362291.8248,4987575.484,362291.824767301|4987575.48442996
26310,355342.2303,4987555.466,355342.230343726|4987555.46558659
26311,362063.0506,4991477.467,362063.0506|4991477.46676667
26312,360209.9377,4988445.314,360209.937730254|4988445.3139187
26313,362987.4521,4988457.218,362987.4521|4988457.2175
26314,354144.6569,4993336.696,354144.656908604|4993336.69642437
26315,361885.109,4987655.186,361885.10897494|4987655.18647109
26316,351525.077,4991490.558,351525.077046384|4991490.55806728
26317,357135.218,4991498.091,357135.218026011|4991498.09089324
26318,363540.2573,4991514.359,363540.257302071|4991514.3585799
26319,356399.8174,4991520.814,356399.817422372|4991520.8139249
26320,354861.1788,4991516.908,354861.178800469|4991516.90798976
26321,356372.8252,4991536.616,356372.825233333|4991536.6162
26322,363714.6974,4991535.992,363714.6974|4991535.9924
26323,367602.0619,4991526.664,367602.06185009|4991526.66402947
26324,357015.7674,4991552.422,357015.7674|4991552.4222
26325,362161.1053,4991556.066,362161.105278793|4991556.06638347
26326,358230.0882,4991559.938,358230.088233333|4991559.93756667
26327,351838.1404,4991515.588,351838.140399123|4991515.58789565
26328,349928.4392,4991560.081,349928.439203647|4991560.08129063
26329,357158.6417,4991578.314,357158.641684197|4991578.31363002
26330,354982.4701,4991594.068,354982.470084504|4991594.06781584
26331,362336.4172,4991593.973,362336.417216744|4991593.97320723
26332,351523.3646,4991613.329,351523.364627531|4991613.32853338
26333,356978.2639,4991628.282,356978.263867827|4991628.28236709
26334,357188.6343,4991632.57,357188.634259023|4991632.56970067
26335,357943.1334,4991605.226,357943.13336273|4991605.22612073
26336,351077.3838,4991631.005,351077.383767915|4991631.0048468
26337,349610.3408,4991661.526,349610.34078827|4991661.5264835
26338,356722.098,4991681.998,356722.097966667|4991681.9976
26339,362524.5929,4991619.584,362524.592947214|4991619.58351756
26340,356771.3508,4991686.449,356771.3508|4991686.44946667
26341,359491.719,4993798.195,359491.718995927|4993798.19466412
26342,355400.4737,4993396.151,355400.473682476|4993396.1511503
26343,350915.7592,4993388.561,350915.759218916|4993388.56118676
26344,352462.371,4993720.622,352462.370960619|4993720.6223128
26345,360706.5726,4993844.159,360706.572551006|4993844.15872459
26346,356884.7195,4993837.986,356884.719521351|4993837.98613154
26347,354571.7185,4993810.932,354571.718496384|4993810.93170817
26348,356104.62,4993849.529,356104.620017872|4993849.52930149
26349,361660.18,4993847.94,361660.179992027|4993847.94036984
26350,355041.9089,4993863.552,355041.908906211|4993863.5524064
26351,361519.3166,4993803.033,361519.316588921|4993803.03329201
26352,358174.3906,4993698.789,358174.39058423|4993698.78928771
26353,354366.4462,4993860.288,354366.446206792|4993860.28840503
26354,354058.4064,4993869.57,354058.406388445|4993869.5697741
26355,355093.9372,4993893.158,355093.937194233|4993893.15818769
26356,349274.0036,4993877.831,349274.003588358|4993877.83114794
26357,360176.8719,4993887.251,360176.871949257|4993887.2513577
26358,358998.4237,4993776.736,358998.423714476|4993776.73565772
26359,358359.8766,4993903.586,358359.87656055|4993903.58616669
26360,357179.2001,4993876.93,357179.200087323|4993876.92957
26361,369621.4313,4993849.939,369621.431251523|4993849.93934645
26362,356849.1987,4993899.143,356849.198669762|4993899.14343682
26363,351453.7718,4993515.195,351453.771759741|4993515.19457905
26364,356293.6061,4993498.618,356293.606093765|4993498.6177827
26365,373203.0017,4995847.777,373203.001653199|4995847.77671942
26366,370611.5392,4995923.362,370611.539212784|4995923.36185607
26367,372206.1667,4995935.144,372206.166724009|4995935.14430923
26368,380108.4532,4997340.428,380108.453161482|4997340.42847333
26369,353880.7542,4997288.362,353880.75424283|4997288.36188754
26370,349814.0668,4997364.26,349814.066787557|4997364.26006451
26371,351357.4531,4997356.909,351357.453112447|4997356.90940188
26372,370222.3798,4997358.43,370222.379802299|4997358.43042665
26373,346809.6869,4997400.924,346809.686935125|4997400.92406449
26374,380331.707,4997249.303,380331.707017438|4997249.30334488
26375,354243.2628,4997370.947,354243.262812294|4997370.94726902
26376,380415.4828,4997424.507,380415.482833836|4997424.50662453
26377,369527.4188,4996993.948,369527.418755623|4996993.94825384
26378,346075.7166,4997275.713,346075.716642172|4997275.71318939
26379,355003.5438,4997404.61,355003.543810963|4997404.60956088
26380,379094.4916,4997412.869,379094.491611036|4997412.86907713
26381,362583.8574,4997431.232,362583.857416229|4997431.23200229
26382,356604.3843,4987638.602,356604.384263814|4987638.60248663
26383,353581.7029,4993934.034,353581.702945691|4993934.03401834
26384,355717.5805,4993965.052,355717.580524148|4993965.05157359
26385,354588.5267,4994006.763,354588.526676701|4994006.76276331
26386,366924.2354,4994016.363,366924.235366667|4994016.36273333
26387,355573.3912,4993983.777,355573.391231224|4993983.77696086
26388,355550.695,4987676.534,355550.695022822|4987676.53423843
26389,355675.3982,4987327.006,355675.398247483|4987327.00576762
26390,360942.1342,4987735.173,360942.134233333|4987735.17293333
26391,366520.9719,4987729.493,366520.971893555|4987729.49279052
26392,361029.9541,4987742.913,361029.954083373|4987742.91326178
26393,360828.1146,4987772.233,360828.114601007|4987772.23330634
26394,363167.9895,4987516.937,363167.989464612|4987516.9368112
26395,359781.9195,4987478.225,359781.919478821|4987478.22518628
26396,356370.8066,4987799.232,356370.806648258|4987799.23154407
26397,362612.4477,4987602.287,362612.447702366|4987602.28722666
26398,364851.9956,4987821.304,364851.995589617|4987821.30372264
26399,357092.9148,4987819.554,357092.914754773|4987819.55387931
26400,363529.8637,4987795.299,363529.863749406|4987795.29906526
26401,355464.5701,4987778.815,355464.570144292|4987778.81539283
26402,356910.3057,4987839.839,356910.305735718|4987839.83913065
26403,361474.8642,4987752.1,361474.864181111|4987752.10021508
26404,356720.4462,4987785.816,356720.446195633|4987785.81640957
26405,363418.4514,4987884.145,363418.451434777|4987884.14454247
26406,367610.7953,4991645.862,367610.795273285|4991645.86225437
26407,350200.5198,4991614.911,350200.519810548|4991614.91067725
26408,352683.7285,4991662.855,352683.728528291|4991662.85499867
26409,354936.6985,4991725.904,354936.698482229|4991725.90378197
26410,354669.7306,4991682.142,354669.730566901|4991682.14186733
26411,368883.2049,4991385.082,368883.204917947|4991385.08234672
26412,369993.5768,4991739.568,369993.576766667|4991739.56773333
26413,370015.7677,4991746.27,370015.767733333|4991746.26953333
26414,366117.0076,4991645.596,366117.007559084|4991645.59598333
26415,367620.1661,4991720.297,367620.166090948|4991720.29683203
26416,356375.9933,4991760.112,356375.993337681|4991760.11205145
26417,355724.2308,4991719.29,355724.230767658|4991719.28996531
26418,358595.1629,4991784.097,358595.162866667|4991784.09696667
26419,369182.2353,4991782.985,369182.235327519|4991782.98538653
26420,350114.8259,4991764.64,350114.82585688|4991764.63969873
26421,362026.0032,4991758.985,362026.00323637|4991758.98458748
26422,353303.4346,4991618.265,353303.434602554|4991618.26465435
26423,355832.0893,4991786.421,355832.089317062|4991786.42069142
26424,369920.37,4991736.896,369920.369988252|4991736.89632331
26425,356974.3279,4991784.978,356974.327892669|4991784.97836435
26426,366373.2735,4991696.623,366373.273451465|4991696.62300385
26427,392625.5527,5029786.142,392625.552653407|5029786.1420657
26428,354981.2789,4995970.038,354981.278864593|4995970.03758118
26429,346979.348,4995999.958,346979.348018458|4995999.95753412
26430,358020.8555,4993887.534,358020.855525342|4993887.53371237
26431,358218.1981,4993918.415,358218.198061384|4993918.41486845
26432,361011.3054,4993839.675,361011.305433123|4993839.67531525
26433,359370.7619,4993922.11,359370.761921436|4993922.11038244
26434,356715.9775,4993835.529,356715.97752278|4993835.5291687
26435,353898.9071,4993891.703,353898.907057638|4993891.70340795
26436,357219.9972,4993935.722,357219.997207169|4993935.72233287
26437,366235.7621,4993845.33,366235.762078607|4993845.32995054
26438,372382.0547,4993909.968,372382.054674331|4993909.96797421
26439,369592.4371,4993944.94,369592.437080757|4993944.93998986
26440,369401.217,4993943.334,369401.216971741|4993943.33353473
26441,363457.7554,4993875.04,363457.755383555|4993875.03973953
26442,371322.5988,4993929.956,371322.598798155|4993929.95553127
26443,357413.1648,4993950.412,357413.164788958|4993950.41201479
26444,349699.6584,4993961.634,349699.658376754|4993961.63434101
26445,350135.7391,4993556.153,350135.739081844|4993556.15301199
26446,354779.6736,4994036.031,354779.673564579|4994036.03115666
26447,354446.2149,4994012.564,354446.214925604|4994012.56355977
26448,360809.4255,4993974.41,360809.425524875|4993974.40995688
26449,371577.9869,4994090.35,371577.9869|4994090.35036667
26450,357265.5566,4994084.392,357265.556584791|4994084.39222507
26451,354946.2324,4994089.887,354946.232445946|4994089.88687418
26452,354668.0012,4994017.11,354668.00118738|4994017.10989108
26453,357558.2519,4994014.636,357558.251903096|4994014.63565198
26454,365948.2322,4994081.514,365948.23224865|4994081.51374328
26455,366409.3291,4994391.486,366409.329147873|4994391.48601479
26456,358263.6116,4994181.133,358263.611607832|4994181.13322475
26457,362839.8887,4994293.627,362839.888722417|4994293.62742084
26458,357416.9292,4994285.644,357416.92922834|4994285.6438288
26459,354192.5454,4994387.189,354192.545411721|4994387.18941407
26460,355757.6048,4994468.027,355757.604841742|4994468.02667503
26461,369673.9126,4994468.105,369673.912581988|4994468.10467641
26462,356939.1297,4994463.419,356939.129722475|4994463.41880333
26463,357098.0575,4994482.987,357098.057510863|4994482.98725808
26464,366525.3633,4994422.504,366525.363333897|4994422.50436741
26465,359405.8254,4994485.095,359405.82544078|4994485.09517946
26466,351564.0233,4994462.036,351564.023293824|4994462.03619015
26467,361158.8238,4986871.046,361158.823848339|4986871.04611371
26468,379418.4306,4996997.135,379418.430575301|4996997.13485122
26469,348747.747,4997175.11,348747.746966667|4997175.10973333
26470,349704.3312,4997177.4,349704.331233333|4997177.3995
26471,349273.61,4996325.192,349273.609968545|4996325.19213436
26472,370242.9912,4996795.491,370242.9912|4996795.49063333
26473,370308.6904,4996766.728,370308.690384949|4996766.72802531
26474,346260.6195,4996762.569,346260.619515133|4996762.56925046
26475,379214.4638,4996796.951,379214.463758191|4996796.95068708
26476,354935.9432,4996669.533,354935.943215028|4996669.53297604
26477,395528.6397,5040185.413,395528.63966447|5040185.41270066
26478,389678.4003,5040160.831,389678.400260462|5040160.83114852
26479,334171.8264,5040213.756,334171.826381473|5040213.75606938
26480,384962.2851,5040174.792,384962.285143919|5040174.79167401
26481,384084.9358,5040217.306,384084.935838969|5040217.30590186
26482,384302.7633,5040287.279,384302.763294544|5040287.27935975
26483,397001.4587,5040399.483,397001.458722063|5040399.4825455
26484,384791.031,5040452.368,384791.031024204|5040452.3678029
26485,394903.2338,5040411.198,394903.233750783|5040411.1978946
26486,383328.5022,5040569.624,383328.502229905|5040569.62410901
26487,384839.0762,5040596.05,384839.076213112|5040596.04989555
26488,383422.5492,5040631.882,383422.549243929|5040631.88230824
26489,329230.3836,5040725.147,329230.383560929|5040725.1466613
26490,384903.5139,5040692.81,384903.513896411|5040692.80967842
26491,381122.0835,5029683.931,381122.083474846|5029683.93139165
26492,398472.0928,5029791.575,398472.092760561|5029791.57531159
26493,387138.7899,5029818.271,387138.789886076|5029818.27120941
26494,375125.5155,5029807.543,375125.515479694|5029807.5431068
26495,382067.5478,5029809.45,382067.547844366|5029809.44994866
26496,337283.1929,5029790.665,337283.192900536|5029790.66452302
26497,334824.0003,5029831.298,334824.000257371|5029831.29752774
26498,387775.9234,5029819.158,387775.923417|5029819.15782455
26499,346548.9396,5029815.796,346548.939553804|5029815.79624845
26500,392647.1447,5029827.046,392647.144681693|5029827.04571793
26501,327523.9,5033680.415,327523.899966667|5033680.4153
26502,397617.6524,5033652.353,397617.65237617|5033652.35262841
26503,327844.6656,5033637.977,327844.665560159|5033637.97710971
26504,379659.9703,5033653.864,379659.970287597|5033653.86372347
26505,379592.4632,5033593.166,379592.463220221|5033593.16564755
26506,327229.5033,5033699.209,327229.503333333|5033699.2086
26507,379645.2613,5033719.476,379645.261329904|5033719.47605776
26508,333850.176,5033720.446,333850.176017032|5033720.44598279
26509,398037.2364,5033727.444,398037.2364|5033727.44436667
26510,381993.9139,5033688.623,381993.913918156|5033688.62268435
26511,390393.5993,5033620.813,390393.59926395|5033620.81345471
26512,342576.3325,5030495.525,342576.332547372|5030495.524762
26513,337110.7661,5030467.465,337110.766092908|5030467.46468685
26514,349494.8129,4994110.318,349494.812856257|4994110.31804891
26515,354091.8184,4994025.238,354091.818350947|4994025.23842313
26516,349526.6031,4994126.367,349526.603118344|4994126.36746207
26517,371414.7052,4994090.136,371414.705231369|4994090.1355627
26518,361604.4694,4994134.642,361604.469366667|4994134.64206667
26519,349706.2678,4994121.346,349706.267841811|4994121.34568147
26520,357174.9454,4994115.525,357174.945363779|4994115.52527421
26521,355407.5326,4994104.841,355407.532609513|4994104.84131412
26522,350229.8173,4994151.857,350229.817333334|4994151.8566
26523,369572.8649,4994059.789,369572.864894397|4994059.78863042
26524,355555.6009,4994119.738,355555.600857708|4994119.7377977
26525,354897.3512,4994145.22,354897.351183948|4994145.2203552
26526,370232.8526,4994008.401,370232.852623328|4994008.4010931
26527,360961.0952,4994098.628,360961.095165665|4994098.62792203
26528,359319.7112,4994019.5,359319.711197612|4994019.49993361
26529,349563.3941,4994165.58,349563.394070105|4994165.57952626
26530,360559.4944,4994177.444,360559.494422837|4994177.44360053
26531,350437.5517,4996402.711,350437.551724955|4996402.71129743
26532,372436.5663,4996399.739,372436.566255893|4996399.73877898
26533,363828.4489,4994060.729,363828.448902905|4994060.72921916
26534,351715.4668,4994175.522,351715.466807146|4994175.52219006
